M_mean,M_variance,M_skewness,M_kurtosis,P_mean,P_variance,P_skewness,P_kurtosis,Class
0.0371697740264572,0.000736868735717417,3.49614875786633,34.2490533441448,0.659143704079928,0.00520952791241939,-0.101683249978259,3.42503784510131,Replica
0.0552019608372355,0.00231846854476587,3.72716822312647,28.4012470484473,0.650903176438549,0.00476548441779996,-0.122591348875115,3.63545824863704,Replica
0.0182235509140599,0.000769275460497256,6.80104763940967,99.2064312900273,0.673126468336337,0.00416610099008046,-0.100031587968474,3.47207765478561,Replica
0.0391544821734943,0.00099946135933631,2.85400098864336,21.3280806793872,0.663660699522786,0.00556023160249148,-0.108407842250868,3.64977106268848,Replica
0.0206343357961102,0.00111053918412301,6.31374898596631,72.9341707273027,0.675394685753352,0.00506038787649627,-0.123330386501997,3.60489972131768,Replica
0.0057181452995944,0.000275579363658518,12.2523677666175,267.710204227248,0.674995923710804,0.0047529554596202,-0.12274877095497,3.75273312297665,Replica
0.0452878921343931,0.00180740534347959,3.57432956276106,26.9883606018362,0.677664906652374,0.00523488379555098,-0.111174102536077,3.49004258730809,Replica
0.0541884149251731,0.0029592305120391,3.60000641264461,24.851057703511,0.661393764682464,0.00452529667506911,-0.109399173126398,3.71662976708771,Replica
0.0192171643593659,0.00160948610063027,6.44189770432332,66.8886096858127,0.666859694329202,0.0047660708030039,-0.119326034975106,3.73053050519732,Replica
0.023759703048234,0.000808189345745655,7.21421040850893,113.736785587128,0.681652373343594,0.0061311708506061,-0.0995390670268173,3.30563128985517,Replica
0.0957349687980612,0.00272445790126192,1.71613312794841,9.23094981408236,0.660722235439431,0.00551588868247023,-0.111921634196866,3.50359939983513,Replica
0.0966055524002619,0.00422587751291306,2.07789109551677,10.5855681506584,0.678686888482639,0.00523941534381777,-0.108072413770219,3.44828720327466,Replica
0.114607417948143,0.00491799798277345,2.22789595620644,11.801368893477,0.670295531880378,0.00551404919702936,-0.112710848458888,3.60454227385941,Replica
0.111873662819224,0.00435896051422706,1.80054966658765,8.67537209642589,0.664661539092898,0.00596875297744227,-0.114101947449997,3.48801572970794,Replica
0.055067945110417,0.00193054923791386,3.19198974214392,21.5769008398635,0.651939551339272,0.0052642704064054,-0.138086931615672,3.69990171428377,Replica
