M_mean,M_variance,M_skewness,M_kurtosis,P_mean,P_variance,P_skewness,P_kurtosis,Class
0.0120030302313546,0.000384799711466564,5.11148271164354,57.0547217646473,0.626099955752438,0.00679982934128674,-0.0271541225266889,2.76523122584087,NaturalReader
0.00876818184910501,0.00033754334779765,6.89832116785658,96.9536380884209,0.625963400136012,0.0071453976248507,-0.0516691005221419,2.95655018634447,NaturalReader
0.0161337309798369,0.000639362189310239,4.50616622183583,41.8559947448084,0.668055388262011,0.00515683223990098,-0.084464370549433,3.44446075713289,NaturalReader
0.0089656164772021,0.000351666570393778,6.57944217180207,86.7231120458005,0.632113221156769,0.00575312132301563,-0.0311437793445189,3.17477009475009,NaturalReader
0.0150764028424381,0.000579754759539007,4.78496901340619,47.1370993580301,0.613693805390404,0.00699910257478561,-0.0179747203531524,3.01842234990333,NaturalReader
0.0139457914243818,0.00057507822478643,4.6474211919931,44.2363518665244,0.637754407668725,0.00590835040741958,-0.0781706922576714,3.23554394823371,NaturalReader
0.0143491457155649,0.000467584572710806,5.19737768214746,61.9253668044969,0.623519162685527,0.00433298549180042,-0.0744963213028195,3.39388145365848,NaturalReader
0.0193428622776216,0.00083815791489574,3.98594241120108,31.7181044358779,0.634057670563109,0.00633621476621097,-0.0166210222799592,3.08644523910062,NaturalReader
0.0237487426149723,0.00128447284777679,3.79653438169744,27.1248158365129,0.688486455053346,0.00491062168093959,-0.0977586195752703,3.62021056857874,NaturalReader
0.0156497983006962,0.000650176414851646,5.23869714408538,58.6392889631059,0.61134192707226,0.0071149588052169,-0.0162837477713777,3.03176620695755,NaturalReader
0.0264571007876759,0.00173920311858835,4.14529779884954,32.3186768441364,0.619327288989182,0.00564993583647965,-0.0269430189999917,3.14912104751188,NaturalReader
0.0115018396392498,0.000474785703302158,5.28437498281295,55.699212560797,0.584460617649848,0.0171106407886455,-0.0104562090415205,2.24067573060043,NaturalReader
0.0245346649298564,0.00157401618817079,4.22362715561892,33.2521858792561,0.662254877622318,0.00466816481660711,-0.0544667945849236,3.3449195630033,NaturalReader
0.0160027518718598,0.000808214577070044,4.91859323022473,46.7272058137655,0.642552763315223,0.005831131116688,-0.0372950459958635,3.16977515044001,NaturalReader
0.012517095795039,0.000502666154468779,5.35333032665652,55.9764138117139,0.576917572843157,0.0204015631967807,-0.00679259123536417,2.11933719807973,NaturalReader
