M_mean,M_variance,M_skewness,M_kurtosis,P_mean,P_variance,P_skewness,P_kurtosis,Class
0.00943986253600548,0.000842117307063735,8.12583145311695,104.190471594697,0.61144973930389,0.00576686507785754,-0.0123180341894958,2.95885511882868,Human
0.00873756477341074,0.000279126284191326,7.89685135190303,134.102433754904,0.621751572256794,0.00637272212806757,-0.0176795283368545,3.08984193006899,Human
0.000977920348673018,1.77248432406312e-05,29.656650429339,2438.26790480469,0.65270920360104,0.0046049895976156,-0.0562213628848146,3.38043274940042,Human
0.0294549179182344,0.00143426619036697,3.74348035853668,27.3711656417036,0.629570932260888,0.00590719514770937,-0.0113144945101136,2.96754707103359,Human
0.00921503522978081,0.000530302563109034,8.6225750197436,127.796416694116,0.656559195482412,0.00536965553827793,-0.0530343767538745,3.32865596345465,Human
0.00890180829101209,0.00025413056503012,9.12782941895577,191.828781461711,0.654482177395754,0.00484860494380318,-0.0514216774468318,3.28311868206796,Human
0.0260571372550313,0.000963589159760262,4.75965336997535,45.7487009260305,0.649195061990859,0.00475775430234519,-0.05628324072373,3.28396778591554,Human
0.00788986295707355,0.000235130061393934,7.63112140198558,118.584920100135,0.63342937566243,0.00443503377289062,-0.0650996656854534,3.33353588000837,Human
0.00289908783809287,6.9142183600513e-05,15.0297428038149,583.091315823901,0.666380445457597,0.00425958029155731,-0.120375946287422,3.79994002311149,Human
0.00703126135007023,0.000152779014357214,10.2891427896115,268.623455313801,0.668123532293474,0.00439050052751628,-0.0565816803840279,3.3129930619729,Human
0.0110914224199712,0.000586708654286566,8.06431888522115,116.235002111527,0.668624118798707,0.00512085098309944,-0.0525057159081439,3.2307586103709,Human
0.0338335482276589,0.00162441465279436,4.05959364554756,30.5888174449552,0.647090467329382,0.00651257676724548,-0.0720002850729388,3.21092907697567,Human
0.0139755150334746,0.00026723950673425,7.6390250529269,132.909572026079,0.663754147715665,0.00513931925116522,-0.0879560679817562,3.46547195855894,Human
0.00474554808379736,0.000304579764465138,10.2443771210521,163.027374724617,0.595233760612318,0.00554754550896892,-0.0195640471565839,3.17791227104158,Human
0.00666830458655921,0.000227724263987766,10.734445394706,246.434908380008,0.66494490602472,0.00515447801449682,-0.0563184646967381,3.2208479273714,Human
0.00976726316897546,0.000279394386782842,11.6948993272196,277.856111478813,0.639253385914172,0.00581325026936416,-0.0228553212425556,3.07206773524178,Human
0.0186103632922564,0.000699860326797499,5.86768409751518,70.719171386318,0.686767108858743,0.00467720584849609,-0.0871894119601691,3.46475566536983,Human
0.0133577838511019,0.000434638404423838,6.65841573086056,94.55062170863,0.592166717606492,0.00664982727949958,-0.0104102513030541,2.94370314143192,Human
0.0142102628695624,0.000941369258845631,6.77401469924537,79.1816364736164,0.629337413889841,0.00530293900449748,-0.0513256142912993,3.25996662237921,Human
0.00241157115269621,3.63874381066943e-05,20.2031778124394,1322.67332623503,0.636072386984273,0.00426063473665967,-0.035952597265446,3.23097684179474,Human
0.050858178996215,0.00181755712773941,4.13997705300186,33.526374253766,0.633535779734002,0.0057460876116987,-0.05106287461101,3.23921079204261,Human
0.0162993659955529,0.000655292694427589,5.24214679073148,55.0940690207745,0.665389889222395,0.00441634850285989,-0.112123249970217,3.74622141011103,Human
0.0133838654816858,0.000426775524225111,6.22483409006377,81.7888064260756,0.668709445078138,0.00513066944518846,-0.0560018033619491,3.21785035734273,Human
0.00961970072193285,0.000295442227623364,8.33367434858851,152.221165195999,0.657602141421694,0.00469748738535855,-0.0568108047183893,3.30361911228423,Human
0.00705583617097892,0.000140733978082713,8.54323258097697,177.068509548749,0.639727659279861,0.00508856964370976,-0.0492112213733284,3.26963406065288,Human
0.00950120132218908,0.000386277431573314,9.68976409536672,182.879065325895,0.67757959042205,0.00460006912379722,-0.150530540279402,4.01121486169175,Human
0.00485384948402775,0.000206667734908857,10.2811041595996,199.533582739372,0.646568402061722,0.00483832566816508,-0.0488951571674539,3.29145339903188,Human
0.00483793808740349,9.83276653163323e-05,15.0497939620278,552.336883637642,0.673971963250308,0.00519950577878627,-0.0609603518883896,3.30324354494473,Human
0.0487624768696724,0.00222305993152402,2.95849321327486,18.5001841538804,0.67139169573619,0.00426639873099807,-0.0584677958962078,3.42078048382025,Human
0.00922756509261228,0.000255680442250843,6.90012615203984,114.278743342803,0.660342967530584,0.00450441502304427,-0.0948171108551307,3.61594341774004,Human
0.000436125076920759,5.31571500876227e-06,63.5332728135665,14012.6730739385,0.663571627492484,0.00578552521993534,-0.0874176848223102,3.41522438875649,Human
0.00283506845272041,0.000141059902088704,34.5106079461746,1886.15492159657,0.598255988971164,0.00645065219275361,-0.0145446458299603,3.01315281666849,Human
0.0030927521534313,7.5675991466402e-05,12.6320521627913,387.213912843643,0.629515852690527,0.0045202858651359,-0.0537926864982322,3.27447697906537,Human
0.00274627966695234,8.43997269322398e-05,19.2512119345,858.267259013793,0.658776772920043,0.00458183483859661,-0.0786858177431525,3.36586146556946,Human
0.0249746208493188,0.0009957329739432,4.32603963780141,38.5149979832344,0.671421531983112,0.00457406283981741,-0.153605274942755,4.02753057090763,Human
0.00609651839506526,0.000221615256514394,12.1734428943525,273.587846571065,0.582701837218571,0.00575269607457087,-0.0190250865725915,3.04282008670876,Human
0.00394464643262622,0.000122014200897244,16.2835914834263,551.153545954924,0.650312110699739,0.00479992278866202,-0.0515432129619402,3.11667455455275,Human
0.0114043431672434,0.000238715852962162,6.61697220961746,110.028716223852,0.622069809713082,0.0054860874762379,-0.0265260651402255,3.22605926677867,Human
0.00957711209768076,0.00029069202927819,6.87408641873153,97.1997817104183,0.651304446981802,0.00519786325259257,-0.0253468794848728,3.07893507947735,Human
0.0285135642429558,0.000804847878381661,3.92863526074301,33.3882614845155,0.638201516529466,0.00470995611774726,-0.0512468301975915,3.35696678831569,Human
0.00477968145626463,6.56499080295726e-05,17.0211804663516,857.650160833972,0.657158748118981,0.00479162991890168,-0.0551965975605549,3.35032168153975,Human
0.0219962724898315,0.000623427162769223,4.29440035493424,49.3586298211238,0.655893403456482,0.00471008408212036,-0.061786481317871,3.43389089132908,Human
0.00584658475427601,0.0003649727334753,15.0265921734032,384.331674401486,0.618373801173976,0.00643749338640382,-0.0616931202139052,3.09856771128055,Human
0.0135961631111309,0.000592459906582578,5.53139348126151,59.7939282368205,0.675441668152589,0.00364617977425409,-0.0505491048428316,3.24270686924076,Human
0.00302738766610267,7.13380925366748e-05,16.9068567919946,704.320277005031,0.600607772103151,0.00494671969594614,-0.0317165562881919,3.06721002818626,Human
0.00629264404125732,0.000172341069007655,12.0425009006206,343.745714898694,0.650774937385698,0.00481207296228936,-0.0736800329130664,3.44356196937667,Human
0.00102887871193442,2.7650741096875e-05,42.1273508919492,3889.23656544526,0.640963543540647,0.00476081572599686,-0.0633080900119418,3.34288913295815,Human
0.0115142535678618,0.000506428159509849,8.95122544109857,156.996191194268,0.658723001938581,0.00420338358239917,-0.0702424904692712,3.58207370186975,Human
0.00805212433687211,0.000191963243536358,10.2007577017177,242.720741222392,0.661084277088163,0.00505737759941363,-0.0605320673000768,3.45143653623932,Human
0.0227694491164976,0.000883026608344579,5.16113519888751,54.48450112997,0.661568466701991,0.00513975875858882,-0.0496572701705385,3.17612119079706,Human
0.0201014865601576,0.000911601883312075,5.14357115262031,49.9166866978141,0.648132560460131,0.00466250943563887,-0.0659122890838965,3.31417323147555,Human
