M_mean,M_variance,M_skewness,M_kurtosis,P_mean,P_variance,P_skewness,P_kurtosis,Class,MFCC_Mean,MFCC_Variance,Delta_Mean,Delta_Variance,DoubleDelta_Mean,DoubleDelta_Variance
0.0371697740264572,0.000736868735717417,3.49614875786633,34.2490533441448,0.523797049131139,0.0431410748941405,0.0420242018937471,2.15446134199506,Replica,-0.825547892794391,18.259699018376,0.00839597669535178,0.38055634987254,3.65207781072384e-05,0.355275910316036
0.0552019608372355,0.00231846854476587,3.72716822312647,28.4012470484473,0.520047208679967,0.0400174018651281,-0.0250938994973369,2.27178515604698,Replica,-0.828599189017619,19.9453196307525,0.00444958347640871,0.295336783515747,-5.89315968741096e-05,0.314422629654922
0.0182235509140599,0.000769275460497256,6.80104763940967,99.2064312900273,0.584291761754728,0.0419411040769176,-0.140708647329287,2.35207224242105,Replica,-0.782511203955226,19.6918022451066,0.00348222674006273,0.411303074783457,-8.47793697535987e-06,0.438746383359252
0.0391544821734943,0.00099946135933631,2.85400098864336,21.3280806793872,0.514781599577327,0.0431788022427789,0.0142531804738562,2.20559702880847,Replica,-0.713009287196001,20.1109818914441,0.00283794750376122,0.280034394162284,-1.03774772184388e-05,0.348127190967788
0.0206343357961102,0.00111053918412301,6.31374898596631,72.9341707273027,0.519312220921181,0.0418476903556386,-0.00749763471737604,2.27235071771325,Replica,-0.986544473377865,23.633617681556,0.000979385050856403,0.310514133600446,0.000715369814795262,0.383443383575604
0.0057181452995944,0.000275579363658518,12.2523677666175,267.710204227248,0.442233254077894,0.0199858879910604,0.346607057370214,2.73884407498585,Replica,-0.907839518346639,24.8630800225777,0.000113723864390319,0.374081792778806,-1.40483345392886e-05,0.47893269413836
0.0452878921343931,0.00180740534347959,3.57432956276106,26.9883606018362,0.529505166938054,0.0393306374942536,0.0683786202391924,2.21464649782,Replica,-0.996806321158898,23.0954018321442,0.00164143809194812,0.364113950195674,-7.86330163619864e-06,0.371588723755561
0.0541884149251731,0.0029592305120391,3.60000641264461,24.851057703511,0.512413994365535,0.04401759838022,0.00425850849310455,2.23453607305112,Replica,-0.834619016632839,23.124245690788,0.00528402171015852,0.396796580597678,3.79111600545728e-05,0.411830263844445
0.0192171643593659,0.00160948610063027,6.44189770432332,66.8886096858127,0.52387772583677,0.034959850189366,-0.0594117116111183,2.49124392476462,Replica,-0.74292264424415,26.6734811562484,0.00361010465629134,0.309708268375936,-0.000657020079523195,0.344686196743158
0.023759703048234,0.000808189345745655,7.21421040850893,113.736785587128,0.549103415297126,0.0387897759254565,-0.0344570805216935,2.31274084717182,Replica,-0.819755587229209,20.0874808288921,0.00271958181620008,0.434149378831653,0.000656794096918018,0.474029143008051
0.0957349687980612,0.00272445790126192,1.71613312794841,9.23094981408236,0.525048449799019,0.0356665631745895,-0.0200924746828267,2.2820986729823,Replica,-1.24926239621053,28.5340311722836,0.00229128080742276,0.175849612336251,-1.24655975913237e-05,0.219151515537935
0.0966055524002619,0.00422587751291306,2.07789109551677,10.5855681506584,0.378749864182761,0.0198199445244195,0.179850112657451,2.79901782900659,Replica,-1.01100447811801,24.1202990135022,-0.00179118768994106,0.191038850004928,0.000429888920376181,0.219513448740988
0.114607417948143,0.00491799798277345,2.22789595620644,11.801368893477,0.506187667770441,0.0434019026868812,0.0132988782546253,2.25409034110532,Replica,-1.36537879923798,32.4453233157711,-0.00385972469415359,0.17421111739561,-0.000133466122344239,0.190608997377771
0.111873662819224,0.00435896051422706,1.80054966658765,8.67537209642589,0.486135879673775,0.0421012314452237,-0.028038184824821,2.25384296795719,Replica,-1.32290793619603,28.407613562502,0.00434889917848302,0.192062727815702,-6.49838904294295e-06,0.200303749875046
0.055067945110417,0.00193054923791386,3.19198974214392,21.5769008398635,0.529760932856734,0.0423309126056829,0.0359647274836256,2.18737183174346,Replica,-1.509243730449,34.929503793797,-0.000268081954124821,0.221241269967539,4.11582037751033e-05,0.262788033502726
0.0559934554033203,0.00170830734629894,3.60043522304752,32.7500237805955,0.498837045161315,0.0429340003061112,-0.0323384207492418,2.28043561469774,Replica,-1.39416021850369,33.903412467075,5.09126294003189e-05,0.166339949603706,3.17618007305208e-05,0.197434091933341
0.0892883700686933,0.00353136716264953,2.3665184448566,13.4901581285461,0.498485328340238,0.0439355791281077,-0.0420471346174931,2.23702192782679,Replica,-1.41624414351106,33.6405913778421,0.000364217443150998,0.207333999566078,0.000245826500020412,0.237365694500383
0.076064714880563,0.00189102970168404,2.67001223612068,19.2586753187355,0.520640206135019,0.0394891118800062,0.016819771821247,2.26506662133955,Replica,-1.0506656572174,24.2535632718933,-0.000354501673565981,0.257867118210022,-0.000230139721880078,0.295063712288466
0.0677996815824201,0.0023315069014664,3.3365956850534,24.1616453078442,0.470855360993888,0.0396451138471749,0.0204049960690959,2.15472558001188,Replica,-1.29107977957027,28.4688018052505,-0.00257644537462506,0.159499554668496,-0.000247665073107079,0.186954602993462
0.0810105534729265,0.00292675405318205,2.31174811964342,13.0964346964147,0.524509517566902,0.0401701100320656,0.0216345399731962,2.22544797122862,Replica,-1.26797731895791,27.6486915232724,0.0012711361949013,0.217670941278207,-7.5678523960003e-05,0.229220891971533
0.030771028496384,0.000858839831323966,4.66777619085662,55.208560965921,0.533016794704791,0.0407150816860678,0.0395638342718413,2.2147075786011,Replica,-0.904618089883195,22.6603788742371,-0.00315223096195938,0.167823713305155,0.000244892648528148,0.187704152801174
0.0465025627236574,0.00217178675863157,3.62894772571157,26.0722751046025,0.465036373608685,0.0390815621116953,-0.00371724980816148,2.2574938659836,Replica,-1.28136041604833,31.5414898020266,0.000358666524771674,0.172530816522874,-6.18571719309725e-06,0.192361554514041
0.0654625811359255,0.00215884134511583,3.73255401320673,30.6909087632271,0.513494124254323,0.0414653029597718,0.00706009295416878,2.27483917395897,Replica,-1.46446429370279,34.5850467535792,0.00447959074717496,0.229289098763533,4.24880515230202e-06,0.247140114813393
0.0235392629500046,0.00112003118303342,5.36427772187179,48.5739098174149,0.439401741657693,0.0273444024014409,-0.0484059519129134,2.53482212103199,Replica,-1.3568632497947,39.0194207899214,-0.000712230858239369,0.255302823966211,-0.000216686928381948,0.291126123951782
0.0154846688058651,0.000680261806570878,5.87268816569126,64.294753594521,0.455928210594101,0.031007472787182,0.0501944727671293,2.5505481189935,Replica,-1.1722791789292,32.7194960919801,-6.66455095175135e-05,0.235064631391482,-0.000220498823593295,0.233532791870765
0.0242353034199107,0.000652446962557372,5.17900956312286,58.1367909753595,0.492078196660396,0.0439151685716879,-0.00536817909111499,2.22253587952359,Replica,-1.26100723680881,29.2354107779526,-0.00531493483653498,0.267871649131611,4.4339692345825e-06,0.298632604897821
0.0355902907301187,0.00247422037723323,4.00577742041421,28.3522861646014,0.344484090077347,0.0213997493959149,0.496570616874596,3.19668880070262,Replica,-1.65876205408602,53.6944371265483,0.00579602157139435,0.295301275951809,-0.00198779276960285,0.310691944923818
0.00822501612382029,0.000228326161910824,11.5006175803403,298.112998474082,0.489269871036318,0.04056566354883,0.00981212048161315,2.38217807631742,Replica,-1.43179057120895,45.2961481345665,0.000695539737067259,0.260747488494336,-0.000320108705329811,0.319257786165673
0.00726716241135864,0.000270544190832521,12.3305702097483,281.043139132102,0.521417858130145,0.0412470980865711,0.0540411798993063,2.12389789572106,Replica,-1.55998366044531,53.830658667701,-0.000192643261176706,0.26805343103562,-0.000799275498354115,0.268839725552587
0.0258872435041921,0.000944159113621235,6.00115570238879,69.0957369398232,0.472547706241338,0.0478329000964716,-0.0897574934040699,2.00433626675587,Replica,-1.28425151377413,36.5643650140679,0.000230436736941975,0.274463897132758,-0.000395176026508632,0.327712507723718
0.071562342277302,0.00562378635567969,2.65345504948443,13.5568414471346,0.54920325864393,0.0393218010230141,-0.0453922470348772,2.23243077156394,Replica,-1.55488025346052,46.8793267306612,0.00045633115098163,0.302998571267042,-0.00154938269707708,0.377082791585613
