M_mean,M_variance,M_skewness,M_kurtosis,P_mean,P_variance,P_skewness,P_kurtosis,Class,MFCC_Mean,MFCC_Variance,Delta_Mean,Delta_Variance,DoubleDelta_Mean,DoubleDelta_Variance
0.013750421413363,0.000688074113841529,7.62559753856382,113.776741155686,0.576510918599231,0.0246749079769454,-0.116042778914549,2.85084993879007,Human,-1.47948507295729,32.7799077828216,0.00105916524732962,0.275477212003411,6.21215857687174e-05,0.348027312081629
0.00802926184883599,0.000253332261935382,9.14177438800529,169.896263816134,0.509289986488115,0.0410221611511838,0.0177521760005373,2.32578279962698,Human,-1.65169746564572,38.8644245957705,0.00555987038310209,0.236558415765019,4.43798483873949e-05,0.327967631749072
0.0191310417484686,0.000997891411967436,5.12816763263102,49.6239218423757,0.53690261445767,0.0391046209434239,-0.0866563930793621,2.30951190869725,Human,-1.1898292415844,29.8975869460636,0.00650363567508831,0.164677378065336,0.000116837708510316,0.234263518810618
0.0165698492328921,0.000787053980113253,6.23193341764339,73.9056777906701,0.475313498482482,0.0412600410312585,-0.000346513447258925,2.23303497540298,Human,-1.62488358232258,36.0382633412806,0.00826028381725584,0.329492462683175,-0.000115354000373969,0.369431454279168
0.0130455131703216,0.000336367364021748,6.413316311038,93.6587641471602,0.539512910952251,0.0384384849836249,-0.0220125890264105,2.32264565148976,Human,-1.51741304269735,66.0319623059669,0.0079934181240942,0.304511912585477,-0.000778787144076189,0.377006651888011
0.0238687901371294,0.000916985819190742,4.43182586995335,42.0110193105405,0.506710394198936,0.0139611112879333,-0.210659355403782,3.29104156167641,Human,-1.18096977752898,24.0606534333057,0.00567073657143905,0.17353554367313,-8.78375066756358e-05,0.237742864208803
0.0295157902473099,0.00103126629901848,3.61689711371554,27.0455476509984,0.603588904363601,0.020100910176519,-0.568472433706722,3.05375003025083,Human,-1.45360961490669,54.2724582774125,-0.00102336357595609,0.339098176751949,-0.000982858541681426,0.428107455114008
0.013934151117314,0.000485824729262652,8.13510579482809,137.901583614878,0.540622041076623,0.0379541306908326,-0.0160844038552235,2.33087577565767,Human,-0.541147823567147,15.7787116150357,0.00295753343811086,0.145912628952106,0.000161782583295348,0.172896573514546
0.00649109722097323,0.000194333747981619,9.90166825781176,223.834653962321,0.537599422413346,0.0379256110564479,-0.038437691448958,2.37650042690544,Human,-1.27504009238375,27.8035326835224,0.00593427336129958,0.137555475796096,-2.2001979322774e-05,0.164107534055403
0.0103340603434309,0.000277919844117462,6.40573987870936,94.7133860396244,0.476274144421437,0.0457008671219705,0.00928975106530208,2.28177500159159,Human,-1.6450660608883,39.4006218620804,0.00342190919876221,0.245019857311473,0.000221672639090586,0.319842960852892
0.00936058367921937,0.000468935084844144,8.86167410067654,145.818179815576,0.464839098120948,0.0356457873803372,-0.0132301293491035,2.3555142719904,Human,-1.15691361924065,23.6684470214827,0.00432765709887031,0.178999260024918,0.000113379277107552,0.233048983635946
0.00203877782357372,4.26945215955898e-05,22.0876662346769,1302.34462711172,0.563128670693197,0.037811605685366,-0.125961047825486,2.37275263353587,Human,-0.967542184635387,20.5089114612433,0.00816174166226097,0.198388101751666,-0.00128935111087467,0.250528962252146
0.00457603107413359,0.000115995558500633,11.8172075773329,312.797808480062,0.513510321518907,0.0452189092674676,0.0279629484081215,2.1982702307449,Human,-0.63632921582003,21.0113339812809,0.00241270374865641,0.265257037864964,-0.000198012796508978,0.46700115045469
0.00996274458440414,0.000384311920999911,7.64113240276794,122.856404377414,0.412727628682722,0.0346132396259006,0.112454430934809,2.0801824798136,Human,-2.03359867103883,55.2339401564067,0.00509264467320952,0.640163439321148,-0.00166473385325503,1.08739044703536
0.00770147964552587,0.000153229847356449,8.92570710732069,187.248621053908,0.568441170346657,0.0298483293865139,0.00172219143194654,2.33537105291292,Human,-1.17733433984409,28.5817036263661,0.00385516245601327,0.295934259575853,-0.000307997346649293,0.331948170415628
0.00550636874037917,0.000206535336500549,9.23443006652132,166.393989666932,0.45884720106286,0.039791280972404,0.0536758541345174,2.29122019365115,Human,-1.3059191434694,28.126801378129,0.00738479523935239,0.239561672787286,4.70193698912197e-05,0.29677676018485
0.0143592416180485,0.00050348934070811,5.7629900802132,66.7652629040113,0.470346847546347,0.0364691072323473,0.0463836163089452,2.39686221140701,Human,-0.990125020654266,19.0259222080706,0.00525515064394062,0.14518572555229,1.82794113804391e-05,0.18179891880437
0.00656963666124386,0.000127732083352202,9.4247610977532,253.567071508529,0.52023010333888,0.0397950269649956,0.0361158301015875,2.26162470908505,Human,-0.66536656958509,20.1450313630712,0.00673878051016349,0.139707517969269,-8.35558554396605e-05,0.201658906835635
0.0105978438109903,0.000295434676552858,7.35710786826592,123.532099969821,0.460777615492664,0.0310620178509853,0.0542640072515468,2.49547391050657,Human,-1.47912316586019,35.5366190442708,0.0051392103535733,0.216672541719109,-0.000704664260560245,0.282773201214022
0.0134798978655872,0.000415598806573717,6.1782153654892,92.0314458823741,0.536162851996876,0.0406895657336863,-0.0424800034642821,2.29219595490087,Human,-1.19208739142419,25.455690364939,0.00578846516114568,0.202474106202298,-0.000364014296463345,0.287252144200111
0.0131751038566641,0.000497419447596808,7.0019575564931,101.021280294116,0.554491285564294,0.0397810563612177,-0.0451257335645112,2.30014884537997,Human,-1.07042156575166,20.8600542896819,0.00752579700585866,0.24265451687162,-0.000337115446474938,0.27237037015884
0.00492932995837798,0.00012829395730684,11.2690699257182,301.675685918961,0.545271866986992,0.0361007540601212,-0.0668652042577468,2.47637847087664,Human,-1.66256976234959,38.1302333832277,0.00643134580057789,0.264859348178519,-5.28358002098231e-05,0.380549611031867
0.004199875822535,0.000108185009618147,12.8144155280191,403.860530137542,0.522911199707738,0.0384614216909769,0.0110222918373007,2.32241317685268,Human,-0.838718025192055,19.2006025611814,0.00472802846189541,0.142983127634347,-0.000113418298177416,0.182191849596892
0.0410425692920523,0.00141171437989941,3.05035159797908,20.9341409112241,0.581851118419241,0.020123116884398,-0.0750140421523519,2.64437441773427,Human,-0.428960671209905,12.6696918830563,0.00815659861643779,0.297885095524649,-0.000846163464917242,0.360933766585808
0.0161550348306167,0.000732268843596369,6.59736780545107,84.4027329769913,0.560283082046517,0.0320973047636658,-0.0398638534576974,2.44097745412883,Human,-1.89110301373758,39.6466792650313,0.000838385897628813,0.162166437442536,1.19373927087663e-05,0.241395117166471
0.0129419832057485,0.000326775247071845,6.78260424830388,107.810620853791,0.480803298714536,0.0438163593005292,-0.000579691720972758,2.20505089030077,Human,-2.05876864384387,36.8720153034046,0.00876666997728994,0.164954763166288,-0.00122650940690116,0.196575401120121
0.0143397772168384,0.000580405427285736,6.13657361085601,76.9036174019961,0.466464855857009,0.0371461856797185,-0.00528711008086011,2.28389880566645,Human,-0.931786345439353,19.7329253719924,0.00585072099148564,0.143215322439435,-0.000158640255444385,0.204485382776645
0.0230460036813475,0.000973555604649564,4.99100661998766,47.3171951140583,0.507657134510542,0.0490027533231639,0.0460426108261573,2.08264076076969,Human,-1.22323499741459,23.803530827006,0.00243540951744915,0.180521473949682,4.0511265110414e-05,0.23681623947917
0.00684302013543556,0.000178749660594875,7.25820157943765,115.031264393561,0.38397841688392,0.023649370259651,0.287771372612408,2.8240685008735,Human,-0.930126770143564,19.7098876867432,0.00442189750873281,0.18549041283602,0.000339668992654864,0.231884826907672
0.00691265892189613,0.000119825329136762,8.3939227641016,180.929562412755,0.52074292494733,0.0391402031774865,0.0108829596531024,2.25932046564288,Human,-0.942276678731835,20.1521644223309,0.00487725650539734,0.117824399567569,2.76885929750847e-05,0.155470765039216
0.0159571506811947,0.000579440445549409,5.40607114709153,57.9183236628137,0.540748897540755,0.0483503638454171,-0.00260213477129289,2.18382195006029,Human,-0.825250035574503,20.021499554469,0.00720552903384943,0.192906660496062,-0.000266503662862115,0.271954123568915
0.0227624252043837,0.000760872654872421,4.06039304835578,34.7248165078088,0.423774644864434,0.0389998582753886,0.0948215142057875,2.32182540545573,Human,-0.79709291449593,20.0647539374185,0.00598075389562865,0.266883528740166,2.07292109284532e-05,0.343833412963727
0.00839870182199786,0.000282245612103528,11.4015445928079,256.591731670548,0.514920135919627,0.0366336439715658,0.0245247428157805,2.32704539183735,Human,-1.61681583366876,33.7314981617598,0.00484942437878621,0.142227164336931,9.89264100650974e-05,0.166367245427189
0.0153924809667337,0.00034633042981781,5.55921891405913,77.9296910630274,0.504432773567023,0.0435509656528709,-0.00762961013211586,2.28871072327582,Human,-0.318875959846093,10.5490394529407,0.00174369599510145,0.153236759748003,-0.000136331831946408,0.167855359495473
0.0132484405245749,0.000389182745865622,6.11854167579903,83.2081921571693,0.478954795000152,0.0405707114253812,-0.0116624460018859,2.28744179366889,Human,-1.10035815476233,22.7403471944204,0.00634039404403504,0.134465869336217,0.000110624090689867,0.182173587389266
0.00825606828740622,0.00040064263958074,8.63281006545809,132.725623128008,0.565986199326694,0.0283651692557295,-0.309751711010549,2.62693591335055,Human,-0.799156983722615,22.9325947736008,0.00782825814116476,0.28168259937294,-5.47024476413191e-05,0.435746814181758
0.0192090404993338,0.000682500519523742,5.60018362502131,61.471051957864,0.476672481250075,0.0364297691770608,-0.0274601449247786,2.32866942395902,Human,-1.35523267310569,24.3474032145994,0.00424352529945554,0.163321389218307,2.95866592007324e-05,0.20121069874413
0.0472832177805324,0.00229882906322738,3.10174236089983,20.3304104877238,0.390607109681494,0.0224541292009083,0.276457969686918,2.80367612626372,Human,-1.03197442637118,20.3079165748718,0.0080330170137979,0.261663014704512,-2.69861567973975e-05,0.335205419306293
0.00340534951625969,0.000238766126007022,16.5135926628455,464.619001980267,0.491792498102767,0.0416860995058842,-0.0627544813386029,2.19905177515985,Human,-1.313587656373,31.9620112056367,0.00408163281754857,0.221694964834834,7.30169275491383e-05,0.313276950627056
0.0102986420548286,0.00036753831820494,9.17318499047177,175.342657963348,0.531795881896875,0.0448373656310369,0.0150771275207488,2.16292363938421,Human,-1.09368515589319,24.21699089208,0.00445067293329738,0.210709705467717,-3.12297235301146e-05,0.264044717691166
0.0081972270128185,0.000144953886054121,6.6482623726254,113.987240956155,0.387767762562566,0.0295823182667547,0.0679275389315948,2.26541022983579,Human,-0.920214897619555,22.4910282741516,0.00650334857777022,0.246465550015847,-6.03054508503613e-05,0.318111175650446
